FileName1	Frequency	Frequency10	Runtime_s	Procs_Var_Flag	Iters_Var_Flag	RelativeEXECTIME	FileName2	Frequency20	Total_Power	FileName3	Frequency30	FreqParam0	TotalPowerParam0	IAPowerParam0	DRAMPowerParam0	FreqParam1	TotalPowerParam1	IAPowerParam1	DRAMPowerParam1	FileName4	pintops	pmemops	ploads	pstores	pfpops	pbranchops	l1hr	l2hr	l3hr	l1m	l2m	l3m	l1mpi	l2mpi	l3mpi	idu	fdu	idu2	fdu2	mdu2	fprat	bytespermop	pvec512	pvec256	pvec128	spatial	spat0	spat2	spat4	spat8	spat16	spat32	spat64	spat128	spatOther
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2.6	2600000	4.868335463	6	0	1.101031875	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2600000	230.1714286	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2600000	2197.4	56.72777	41.26147	11.72948	2325.8	57.44306	41.89525	10.86617	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	38.70967742	45.16129032	35.48387097	9.677419355	19.35483871	3.225806452	70.33258013	9.625781086	83.67796009	17420286478	15743447828	2569651838	0.1339818961	0.1210850921	0.01976355705	2.483870968	0.2903225806	19.72727273	7.75	10.76033058	0.4285714286	5.428571429	0	0	0	2.28	2.62E+10	0	16768	8.39E+09	4.19E+09	1.15E+10	8.38E+09	0	8217840
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2.4	2400000	5.25294735	6	0	1.188016421	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2400000	210.875	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2400000	2053.125	51.85767	36.4518	11.61506	2189.0625	52.25477	36.77848	10.72095	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	38.70967742	45.16129032	35.48387097	9.677419355	19.35483871	3.225806452	70.33258013	9.625781086	83.67796009	17420286478	15743447828	2569651838	0.1339818961	0.1210850921	0.01976355705	2.483870968	0.2903225806	19.72727273	7.75	10.76033058	0.4285714286	5.428571429	0	0	0	2.28	2.62E+10	0	16768	8.39E+09	4.19E+09	1.15E+10	8.38E+09	0	8217840
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2.9	2900000	4.421611738	6	0	1	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2900000	245.6	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	2900000	2404.06667	63.59286	48.07179	11.74441	2602.46667	62.12007	46.54613	10.59273	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_MMMMM_Stride_2_2_2_8_8	38.70967742	45.16129032	35.48387097	9.677419355	19.35483871	3.225806452	70.33258013	9.625781086	83.67796009	17420286478	15743447828	2569651838	0.1339818961	0.1210850921	0.01976355705	2.483870968	0.2903225806	19.72727273	7.75	10.76033058	0.4285714286	5.428571429	0	0	0	2.28	2.62E+10	0	16768	8.39E+09	4.19E+09	1.15E+10	8.38E+09	0	8217840
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	1.5	1500000	8.813673125	0	0	1.934210484	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	1500000	159.8166667	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	1500000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	22.22223223	55.55554084	44.44443267	11.11110817	33.3333245	5.555559382	76.93358502	34.98482685	83.30258855	13157573584	8554419248	1428366576	0.1281467159	0.08331480922	0.01391141647	1.333333351	0.4444443267	47.99996503	4.00000106	4.218751118	0.6	8	0	0	0	1.96	1.71E+10	0	0	2.28E+10	5.70E+09	0.00E+00	1.14E+10	0	5575664
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	2	2000000	6.605464138	0	0	1.449606515	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	2000000	182.2777778	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	2000000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	22.22223223	55.55554084	44.44443267	11.11110817	33.3333245	5.555559382	76.93358502	34.98482685	83.30258855	13157573584	8554419248	1428366576	0.1281467159	0.08331480922	0.01391141647	1.333333351	0.4444443267	47.99996503	4.00000106	4.218751118	0.6	8	0	0	0	1.96	1.71E+10	0	0	2.28E+10	5.70E+09	0.00E+00	1.14E+10	0	5575664
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	2.6	2600000	5.081733475	0	0	1.115215192	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	2600000	204.1375	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	2600000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	22.22223223	55.55554084	44.44443267	11.11110817	33.3333245	5.555559382	76.93358502	34.98482685	83.30258855	13157573584	8554419248	1428366576	0.1281467159	0.08331480922	0.01391141647	1.333333351	0.4444443267	47.99996503	4.00000106	4.218751118	0.6	8	0	0	0	1.96	1.71E+10	0	0	2.28E+10	5.70E+09	0.00E+00	1.14E+10	0	5575664
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	2.9	2900000	4.556729063	0	0	1	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	2900000	225.1285714	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	2900000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_8	22.22223223	55.55554084	44.44443267	11.11110817	33.3333245	5.555559382	76.93358502	34.98482685	83.30258855	13157573584	8554419248	1428366576	0.1281467159	0.08331480922	0.01391141647	1.333333351	0.4444443267	47.99996503	4.00000106	4.22E+00	0.6	8	0.00E+00	0.00E+00	0	1.96E+00	1.71E+10	0	0	2.28E+10	5.70E+09	0	1.14E+10	0	5575664
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	1.3	1300000	13.07826409	0	0	1.986302499	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	1300000	170.38125	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	1300000	1281.75758	33.50829	18.25483	11.25145	1289.75758	33.3784	18.0616	10.52825	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	29.03225806	32.25806452	25.80645161	6.451612903	25.80645161	3.225806452	77.26066201	2.613341075	66.11484073	9537296752	9288054643	3147272104	0.07335270316	0.07143574672	0.02420611651	2	0.2580645161	30.03125	3.875	7.27E+00	0.8	5.6	0.00E+00	0.00E+00	0	2.39E+00	1.68E+10	0	8368	0	1.26E+10	8.39E+09	4.19E+09	0	4112752
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	1.5	1500000	11.38558265	0	0	1.729221181	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	1500000	177.7533333	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	1500000	1441.16667	37.09759	21.70678	11.68416	1465	36.83667	21.38308	10.97223	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	29.03225806	32.25806452	25.80645161	6.451612903	25.80645161	3.225806452	77.26066201	2.613341075	66.11484073	9537296752	9288054643	3147272104	0.07335270316	0.07143574672	0.02420611651	2	0.2580645161	30.03125	3.875	7.27E+00	0.8	5.6	0.00E+00	0.00E+00	0	2.39E+00	1.68E+10	0	8368	0	1.26E+10	8.39E+09	4.19E+09	0	4112752
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	2.6	2600000	7.089512413	0	0	1.076741999	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	2600000	234.17	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	2600000	2306.8	60.911	45.07543	12.76422	2411.85	61.79754	45.86015	11.84376	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	29.03225806	32.25806452	25.80645161	6.451612903	25.80645161	3.225806452	77.26066201	2.613341075	66.11484073	9537296752	9288054643	3147272104	0.07335270316	0.07143574672	0.02420611651	2	0.2580645161	30.03125	3.875	7.27E+00	0.8	5.6	0.00E+00	0.00E+00	0	2.39E+00	1.68E+10	0	8368	0	1.26E+10	8.39E+09	4.19E+09	0	4112752
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	2.9	2900000	6.584225763	0	0	1	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	2900000	267.9777778	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	2900000	2542	70.59356	54.67652	12.73221	2698.63158	72.35462	56.24187	12.14765	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PdpPdpPdpPdpPdp_Stride_4_8_8_8_8	29.03225806	32.25806452	25.80645161	6.451612903	25.80645161	3.225806452	77.26066201	2.613341075	66.11484073	9537296752	9288054643	3147272104	0.07335270316	0.07143574672	0.02420611651	2	0.2580645161	30.03125	3.875	7.265625	0.8	5.6	0	0	0	2.39	1.68E+10	0	8368	0	1.26E+10	8.39E+09	4.19E+09	0	4112752
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	1.3	1300000	27.94078533	0	0	2.195843705	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	1300000	166.0354839	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	1300000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	29.03225806	45.16129032	40.32258065	4.838709677	38.70967742	1.612903226	83.12209327	12.22850254	72.76920102	19821008593	17397196051	4737395484	0.07622280458	0.06690189698	0.01821792108	2.532258065	0.9677419355	33.6816609	6.458333333	16.368	0.8571428571	5.857142857	0	0	0	2.47	3.36E+10	0	9.44E+09	2.94E+10	1.68E+10	1.99E+10	8.38E+09	0	8218080
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	1.8	1800000	20.2533238	0	0	1.591692326	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	1800000	190.6826087	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	1800000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	29.03225806	45.16129032	40.32258065	4.838709677	38.70967742	1.612903226	83.12209327	12.22850254	72.76920102	19821008593	17397196051	4737395484	0.07622280458	0.06690189698	0.01821792108	2.532258065	0.9677419355	33.6816609	6.458333333	16.368	0.8571428571	5.857142857	0	0	0	2.47	3.36E+10	0	9.44E+09	2.94E+10	1.68E+10	1.99E+10	8.38E+09	0	8218080
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	2	2000000	18.2770567	0	0	1.436379094	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	2000000	201.8952381	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	2000000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	29.03225806	45.16129032	40.32258065	4.838709677	38.70967742	1.612903226	83.12209327	12.22850254	72.76920102	19821008593	17397196051	4737395484	0.07622280458	0.06690189698	0.01821792108	2.532258065	0.9677419355	33.6816609	6.458333333	16.368	0.8571428571	5.857142857	0	0	0	2.47	3.36E+10	0	9.44E+09	2.94E+10	1.68E+10	1.99E+10	8.38E+09	0	8218080
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	2.6	2600000	14.13365339	0	0	1.110752381	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	2600000	241.1588235	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	2600000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	29.03225806	45.16129032	40.32258065	4.838709677	38.70967742	1.612903226	83.12209327	12.22850254	72.76920102	19821008593	17397196051	4737395484	0.07622280458	0.06690189698	0.01821792108	2.532258065	0.9677419355	33.6816609	6.458333333	1.64E+01	0.8571428571	5.86E+00	0.00E+00	0.00E+00	0.00E+00	2.47E+00	3.36E+10	0	9.44E+09	2.94E+10	1.68E+10	1.99E+10	8.38E+09	0	8218080
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	2.9	2900000	12.72439621	0	0	1	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	2900000	271.2	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	2900000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_524288_Random_0_Streams_23_Ops_PmpmmdpPmpmmdpPmpmmdpPmpmmdpPmpmmdp_Stride_4_4_4_8_8	29.03225806	45.16129032	40.32258065	4.838709677	38.70967742	1.612903226	83.12209327	12.22850254	72.76920102	19821008593	17397196051	4737395484	0.07622280458	0.06690189698	0.01821792108	2.532258065	0.9677419355	33.6816609	6.458333333	1.64E+01	0.8571428571	5.86E+00	0.00E+00	0.00E+00	0.00E+00	2.47E+00	3.36E+10	0	9.44E+09	2.94E+10	1.68E+10	1.99E+10	8.38E+09	0	8218080
 StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	1.2	1200000	9.111366125	0	0	2.420198765	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	1200000	146.3333333	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	1200000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	15.38462357	38.46153141	30.76922513	7.692306282	46.15383769	3.846156809	92.2650254	3.029696757	66.46139387	2206105408	2139267104	717480368	0.02974989683	0.02884856517	0.009675406645	1.230769262	0.6153845025	92.44436313	2.888889419	9.34E+00	1.2	8.00E+00	0.00E+00	0.00E+00	0.00E+00	2.39E+00	1.14E+10	0	0	1.14E+10	5.70E+09	177280	0	0	176976
 StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	1.7	1700000	6.425648525	0	0	1.706807345	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	1700000	160.8888889	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	1700000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	15.38462357	38.46153141	30.76922513	7.692306282	46.15383769	3.846156809	92.2650254	3.029696757	66.46139387	2206105408	2139267104	717480368	0.02974989683	0.02884856517	0.009675406645	1.230769262	0.6153845025	92.44436313	2.888889419	9.34E+00	1.2	8.00E+00	0.00E+00	0.00E+00	0.00E+00	2.39E+00	1.14E+10	0	0	1.14E+10	5.70E+09	177280	0	0	176976
 StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	2.6	2600000	4.199165513	0	0	1.115399716	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	2600000	190.0428571	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	2600000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	15.38462357	38.46153141	30.76922513	7.692306282	46.15383769	3.846156809	92.2650254	3.029696757	66.46139387	2206105408	2139267104	717480368	0.02974989683	0.02884856517	0.009675406645	1.230769262	0.6153845025	92.44436313	2.888889419	9.34E+00	1.2	8.00E+00	0.00E+00	0.00E+00	0.00E+00	2.39E+00	1.14E+10	0	0	1.14E+10	5.70E+09	177280	0	0	176976
 StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	1.8	1800000	6.068087475	0	0	1.611830499	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	1800000	163.1	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	1800000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	15.38462357	38.46153141	30.76922513	7.692306282	46.15383769	3.846156809	92.2650254	3.029696757	66.46139387	2206105408	2139267104	717480368	0.02974989683	0.02884856517	0.009675406645	1.230769262	0.6153845025	92.44436313	2.888889419	9.34E+00	1.2	8	0.00E+00	0.00E+00	0	2.39	1.14E+10	0	0	1.14E+10	5.70E+09	177280	0	0	176976
 StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	2.9	2900000	3.764718113	0	0	1	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	2900000	211.6666667	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	2900000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_85_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_PpddppdPpddppd_Stride_1_2	15.38462357	38.46153141	30.76922513	7.692306282	46.15383769	3.846156809	92.2650254	3.029696757	66.46139387	2206105408	2139267104	717480368	0.02974989683	0.02884856517	0.009675406645	1.230769262	0.6153845025	92.44436313	2.888889419	9.34E+00	1.2	8	0.00E+00	0.00E+00	0	2.39	1.14E+10	0	0	1.14E+10	5.70E+09	177280	0	0	176976
 StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_1	1.5	1500000	7.195557438	0	0	1.563894845	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_1	1500000	169.43	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_1	1500000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_170_Vars_1_DS_d_Alloc_d_Dims_1_Size_2097152_Random_0_Streams_2_Ops_MpdMpd_Stride_1_1	23.52941853	58.82351126	47.05880901	11.76470225	35.29410676	5.882356736	93.7499724	19.99989741	0	3565160544	2852132080	0	0.0367648569	0.0294119231	0	2.117646742	0.5882351126	67.99996694	4.722223679	4.52E+00	0.6	8	0.00E+00	0.00E+00	0	2.39	2.28E+10	0	0	3.42E+10	0	0	5696	0	10800
